TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\U\U7_jpg.rf.0037faea78f8a89329a93006132921b3.jpg,U,0.097435897435898,0.176923076923077,,,0.88974358974359,0.997435897435897
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\P\P12_jpg.rf.0046c1c30abbbccd31716c5b2ad835b9.jpg,P,0.225806451612903,0.545698924731183,,,0.887096774193548,0.89247311827957
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\K\K4_jpg.rf.00821732715c9137b8060360770ea1d8.jpg,K,0.112903225806452,0.032258064516129,,,0.943548387096774,0.991935483870967
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\W\W6_jpg.rf.00d19bc3a49f6469e2afa3aa92f14ff4.jpg,W,0.053398058252427,0.177184466019417,,,0.91504854368932,1
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\J\J30_jpg.rf.00d20e595026b31773ded47509545471.jpg,J,0.319371727748691,0.534031413612565,,,0.654450261780105,0.87434554973822
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\M\M27_jpg.rf.010d328cdc61a634aec1540863be23b9.jpg,M,0.196517412935323,0.300995024875622,,,0.733830845771144,0.823383084577114
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\N\N23_jpg.rf.01428a442131e7dcbdb4453df83877e0.jpg,N,0.270618556701031,0.15979381443299,,,0.788659793814433,0.672680412371134
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\X\X13_jpg.rf.015a5271f775ab06dd3af7cb59264404.jpg,X,0.396634615384615,0.252403846153846,,,0.96875,0.848557692307692
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\S\S28_jpg.rf.015ec81f1c531610f515d4135ae7a335.jpg,S,0.217171717171717,0.388888888888889,,,0.732323232323232,0.815656565656566
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\D\D23_jpg.rf.0180ca2b1fbc4ac99d39ff957e9666ea.jpg,D,0.195876288659794,0.038659793814433,,,0.920103092783505,0.951030927835052
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\D\D6_jpg.rf.01867634b70d3f9ea5adbb09d9643830.jpg,D,0.145631067961165,0.25,,,0.652912621359223,0.890776699029126
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\Z\Z15_jpg.rf.01dae2ff4bb13d57fb3555e92eeb4778.jpg,Z,0.247524752475248,0.601485148514851,,,0.594059405940594,0.853960396039604
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\F\F28_jpg.rf.01de9888a0d78bebc1fbb6b841fdef6e.jpg,F,0.291666666666667,0.169270833333333,,,0.755208333333333,0.833333333333333
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\O\O1_jpg.rf.01eb8369467a4e02535411288eef34f7.jpg,O,0,0.057291666666667,,,0.721354166666667,0.815104166666667
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\J\J2_jpg.rf.01f65b3db913fe28c20d99cf89124c9f.jpg,J,0.190594059405941,0.497524752475248,,,0.824257425742574,0.997524752475248
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\T\T6_jpg.rf.02bb707b9ac0fb76c97517ccf4f47ab4.jpg,T,0.076923076923077,0.355769230769231,,,0.617788461538462,0.783653846153846
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\J\J34_jpg.rf.0263901188a9de96c9bca11274a772ab.jpg,J,0.196236559139785,0.411290322580645,,,0.954301075268817,0.997311827956989
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\E\E21_jpg.rf.02bd3a1ec0e99694816e883b8de32942.jpg,E,0.137019230769231,0.319711538461538,,,0.670673076923077,0.800480769230769
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\H\H10_jpg.rf.02fd419c4bf7c570ee19d8813124842d.jpg,H,0.174129353233831,0.251243781094527,,,0.706467661691542,0.514925373134328
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\S\S25_jpg.rf.02bfc4e839ba3b795c16dc1a21f958dc.jpg,S,0.256345177664975,0.291878172588832,,,0.715736040609137,0.626903553299492
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\T\T22_jpg.rf.02e1fc73db34427a44a8888dc77003c6.jpg,T,0.276699029126214,0.330097087378641,,,0.643203883495146,0.674757281553398
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\W\W10_jpg.rf.031532ad7d9f4f1dd1636c2497ba7b40.jpg,W,0.071065989847716,0.154822335025381,,,0.862944162436548,0.99746192893401
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\H\H28_jpg.rf.03600eb345a61fbd4c2af1f068f8be57.jpg,H,0.165816326530612,0.323979591836735,,,0.905612244897959,0.681122448979592
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\C\C2_jpg.rf.03a70718529b1e03561c20c91c2ce616.jpg,C,0.056149732620321,0.32620320855615,,,0.997326203208556,0.997326203208556
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\I\I10_jpg.rf.031d497a63d112e07bdbe603fe3d1c1a.jpg,I,0.295,0.1725,,,0.8725,0.745
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\E\E15_jpg.rf.0424ab069f07383610fa481f78102605.jpg,E,0.309895833333333,0.1484375,,,0.8671875,0.6640625
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\T\T10_jpg.rf.03c9848b08c3ed3a90ab61ab89989920.jpg,T,0.106770833333333,0.270833333333333,,,0.869791666666667,0.908854166666667
TRAIN,D:\Technical Education\Kotlin_Resources\Machine_Learning_Apps\Sign Language App\train\D\D18_jpg.rf.0453a37b304e0dd33a3bd6eaebc34e42.jpg,D,0.105670103092784,0.105670103092784,,,0.956185567010309,0.997422680412371
